Initial,Final,Total%,Vol%pa,MaxDD%,Sharpe≈,strategy,rebalance_days,stop_loss_pct,trail_k,risk_pct,w7,w14,wv,min_vol_usd,don_win,w_str,w_vol
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.04,,,,1000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.04,,,,2000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.04,,,,500000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.04,,,,1000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.04,,,,2000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.04,,,,500000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.04,,,,1000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.04,,,,2000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.04,,,,500000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.04,,,,1000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.04,,,,2000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.06,,,,500000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.06,,,,1000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.06,,,,2000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.06,,,,500000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.06,,,,1000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.06,,,,2000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.06,,,,500000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.06,,,,1000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.06,,,,2000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.06,,,,500000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.06,,,,1000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,1.5,0.06,,,,2000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.04,,,,500000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.04,,,,1000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.04,,,,2000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.04,,,,500000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.04,,,,1000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.04,,,,2000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.04,,,,500000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.04,,,,1000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.04,,,,2000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.04,,,,500000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.04,,,,1000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.04,,,,2000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.06,,,,500000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.06,,,,1000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.06,,,,2000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.06,,,,500000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.06,,,,1000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.06,,,,2000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.06,,,,500000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.06,,,,1000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.06,,,,2000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.06,,,,500000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.06,,,,1000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.0,0.06,,,,2000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.04,,,,500000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.04,,,,1000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.04,,,,2000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.04,,,,500000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.04,,,,1000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.04,,,,2000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.04,,,,500000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.04,,,,1000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.04,,,,2000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.04,,,,500000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.04,,,,1000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.04,,,,2000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.06,,,,500000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.06,,,,1000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.06,,,,2000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.06,,,,500000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.06,,,,1000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.06,,,,2000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.06,,,,500000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.06,,,,1000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.06,,,,2000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.06,,,,500000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.06,,,,1000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.03,2.5,0.06,,,,2000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,1.5,0.06,,,,500000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,1.5,0.06,,,,1000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,1.5,0.06,,,,2000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,1.5,0.06,,,,500000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,1.5,0.06,,,,1000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,1.5,0.06,,,,2000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,1.5,0.06,,,,500000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,1.5,0.06,,,,1000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,1.5,0.06,,,,2000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,1.5,0.06,,,,500000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,1.5,0.06,,,,1000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,1.5,0.06,,,,2000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.0,0.06,,,,500000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.0,0.06,,,,1000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.0,0.06,,,,2000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.0,0.06,,,,500000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.0,0.06,,,,1000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.0,0.06,,,,2000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.0,0.06,,,,500000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.0,0.06,,,,1000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.0,0.06,,,,2000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.0,0.06,,,,500000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.0,0.06,,,,1000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.0,0.06,,,,2000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.5,0.06,,,,500000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.5,0.06,,,,1000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.5,0.06,,,,2000000.0,30.0,0.7,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.5,0.06,,,,500000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.5,0.06,,,,1000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.5,0.06,,,,2000000.0,30.0,0.7,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.5,0.06,,,,500000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.5,0.06,,,,1000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.5,0.06,,,,2000000.0,30.0,0.9,0.1
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.5,0.06,,,,500000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.5,0.06,,,,1000000.0,30.0,0.9,0.3
17.8,31.82,78.73,79.72,-52.35,1.28,breakout,3,0.05,2.5,0.06,,,,2000000.0,30.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.04,,,,500000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.04,,,,1000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.04,,,,2000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.04,,,,500000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.04,,,,1000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.04,,,,2000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.04,,,,500000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.04,,,,1000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.04,,,,2000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.04,,,,500000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.04,,,,1000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.04,,,,2000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.06,,,,500000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.06,,,,1000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.06,,,,2000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.06,,,,500000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.06,,,,1000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.06,,,,2000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.06,,,,500000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.06,,,,1000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.06,,,,2000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.06,,,,500000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.06,,,,1000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,1.5,0.06,,,,2000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.04,,,,500000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.04,,,,1000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.04,,,,2000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.04,,,,500000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.04,,,,1000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.04,,,,2000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.04,,,,500000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.04,,,,1000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.04,,,,2000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.04,,,,500000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.04,,,,1000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.04,,,,2000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.06,,,,500000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.06,,,,1000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.06,,,,2000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.06,,,,500000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.06,,,,1000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.06,,,,2000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.06,,,,500000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.06,,,,1000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.06,,,,2000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.06,,,,500000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.06,,,,1000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.0,0.06,,,,2000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.04,,,,500000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.04,,,,1000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.04,,,,2000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.04,,,,500000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.04,,,,1000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.04,,,,2000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.04,,,,500000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.04,,,,1000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.04,,,,2000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.04,,,,500000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.04,,,,1000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.04,,,,2000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.06,,,,500000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.06,,,,1000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.06,,,,2000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.06,,,,500000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.06,,,,1000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.06,,,,2000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.06,,,,500000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.06,,,,1000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.06,,,,2000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.06,,,,500000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.06,,,,1000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.03,2.5,0.06,,,,2000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,1.5,0.06,,,,500000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,1.5,0.06,,,,1000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,1.5,0.06,,,,2000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,1.5,0.06,,,,500000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,1.5,0.06,,,,1000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,1.5,0.06,,,,2000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,1.5,0.06,,,,500000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,1.5,0.06,,,,1000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,1.5,0.06,,,,2000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,1.5,0.06,,,,500000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,1.5,0.06,,,,1000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,1.5,0.06,,,,2000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.0,0.06,,,,500000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.0,0.06,,,,1000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.0,0.06,,,,2000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.0,0.06,,,,500000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.0,0.06,,,,1000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.0,0.06,,,,2000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.0,0.06,,,,500000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.0,0.06,,,,1000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.0,0.06,,,,2000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.0,0.06,,,,500000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.0,0.06,,,,1000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.0,0.06,,,,2000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.5,0.06,,,,500000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.5,0.06,,,,1000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.5,0.06,,,,2000000.0,20.0,0.7,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.5,0.06,,,,500000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.5,0.06,,,,1000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.5,0.06,,,,2000000.0,20.0,0.7,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.5,0.06,,,,500000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.5,0.06,,,,1000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.5,0.06,,,,2000000.0,20.0,0.9,0.1
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.5,0.06,,,,500000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.5,0.06,,,,1000000.0,20.0,0.9,0.3
17.8,30.38,70.61,70.78,-41.87,1.27,breakout,3,0.05,2.5,0.06,,,,2000000.0,20.0,0.9,0.3
22.13,26.64,20.38,91.29,-69.97,0.69,momentum,14,0.05,1.5,0.04,0.8,0.2,0.1,500000.0,,,
22.13,26.64,20.38,91.29,-69.97,0.69,momentum,14,0.05,1.5,0.04,0.8,0.2,0.1,1000000.0,,,
22.13,26.64,20.38,91.29,-69.97,0.69,momentum,14,0.05,1.5,0.04,0.8,0.2,0.1,2000000.0,,,
